datetime_est,ulid,event_ulid,news_batch_size,news_batch_summary,news_sentiment,news_sentiment_intensity,news_sentiment_explanation,news_dominant_sentiment,next_news_prediction,fg_label,fg_score,fg_key_factors,price_change,price_change_pct,price_change_anomaly,volume_normalized,volume_zscore,volume_percentile,volume_anomaly,volatility_10,volatility_30,volatility_60,volatility_anomaly,rsi,ema_7,ema_14,ema_50,ema_200,macd,macd_signal,bollinger_upper,bollinger_lower,atr_14
2025-04-03 20:50:00,"['8619813100', '8619815460', '8619817241']","['eng-10482389', nan, 'eng-10482389']",3,"Bitcoin's recent struggles, attributed to the US-China trade war and economic shifts, are compounded by a declining price trend and increased competition in mining, despite a record high hashrate and significant investments from US miners.","['Pessimism', 'Concern', 'Caution']",8.0,"The news highlights significant losses in Bitcoin's value amid a broader market downturn, triggering fear and urgency among retail investors. The mention of declining profits for miners and the potential for a recession exacerbates this anxiety, leading to a strong inclination to sell and reduce exposure to perceived risk.",PANIC,none,Fear,30.0,"[""Bitcoin's price has decreased by more than 10% in the past 30 days, now around $81,000."", 'Recent tariffs announced by the US government have caused widespread selling of risk assets, including Bitcoin.', 'Economic uncertainty and inflationary pressures are negatively impacting investor sentiment towards Bitcoin.']",-63.78,-0.08,False,0.01,-0.69,0.09,False,0.0021400240434158767,0.0016903672378092596,0.0020034648516690946,False,57.69,83128.54,83013.55,82625.4,83162.87,232.96,230.45,83439.88,82373.18,887.0100000000093
2025-04-03 21:10:00,['8619824379'],['eng-10486155'],1,"Bitcoin and major altcoins experienced significant declines following President Trump's announcement of sweeping tariffs on 185 countries, contributing to a risk-off sentiment in both cryptocurrency and stock markets.","['Panic', 'Uncertainty', 'Caution']",8.0,"The sharp decline in cryptocurrency prices, combined with the uncertainty of the economic impact of Trump's tariffs, would likely trigger fear and urgency among retail investors. The drastic market movements and the potential for further losses may compel many to sell their holdings quickly to avoid deeper financial harm.",PANIC,none,Extreme Fear,20.0,"['Significant declines in Bitcoin and major altcoins after tariff announcement', 'S&P 500 lost over $2 trillion in market capitalization within minutes', 'Risk-off sentiment across crypto and traditional markets', 'Expert commentary indicating concerns over inflation and negative GDP impact', 'High trading volume and liquidation of $179.71 million in Bitcoin']",102.65,0.12,False,0.01,-0.62,0.17,False,0.002015061546898752,0.0016798807550704627,0.0018273372154729089,False,61.55,83140.26,83047.93,82665.67,83162.58,214.57,225.51,83475.6,82437.25,887.0100000000093
2025-04-03 21:20:00,"['8619831907', '8619834661']","[nan, nan]",2,"Tristan Thompson, NBA star and crypto enthusiast, advocates for cryptocurrency as a means of financial independence through his podcast ""Courtside Krypto,"" emphasizing its potential to empower individuals against traditional finance, while recognizing the challenges of understanding crypto's complexities.","['Cautious optimism', 'Indecision', 'Encouragement']",6.0,"Retail investors may feel encouraged and excited by the positive outlook presented by Tristan Thompson, as well as the potential for financial independence through cryptocurrencies. This sentiment could lead to selective buying and increased interest in learning about crypto investments, though some caution remains due to the mixed signals from the BTC/USDT analysis.",OPTIMISM,none,Neutral,54.0,"['BTC is testing short-term support levels, indicating indecision in the market.', 'Expert commentary suggests potential bullish momentum if key resistance levels are broken.', ""Tristan Thompson's positive outlook on cryptocurrencies aims to increase public interest and understanding.""]",-87.07,-0.1,False,0.02,-0.43,0.39,False,0.0014441801055339227,0.0016496914165228247,0.0018236636337900121,False,58.19,83133.26,83056.5,82683.18,83162.08,201.35,220.68,83479.74,82481.91,887.0100000000093
2025-04-03 21:40:00,"['8619845833', '8619847065', 'p-8619843476']","[nan, 'eng-10489880', nan]",3,"The crypto market is experiencing growth with Bitcoin leading the way, while altcoins like Bittensor, Bitcoin Cash, Ondo, and Maker gain traction, amidst concerns of a potential Bitcoin crash as prices remain significantly below all-time highs; simultaneously, the Babylon Foundation prepares a substantial airdrop of its BABY token for early Bitcoin stakers, enhancing its Genesis Chain's staking capabilities.","['Concern', 'Pessimism', 'Uncertainty']",8.0,"The news highlights a significant downward trend in Bitcoin's price and warns of a potential further crash, triggering anxiety and caution among retail investors. This fear of losing money can lead to defensive actions like selling off assets to mitigate losses, especially as many investors are already feeling uncertain in the volatile cryptocurrency market.",FEAR,none,Fear,30.0,"[""Bitcoin's recent drop of 25% from its all-time high raises concerns."", 'Experts warn of potential further declines despite short-term recoveries.', 'Market volatility and uncertainty surrounding economic policies contribute to a risk-off sentiment.']",-0.18,0.0,False,0.01,-0.62,0.17,False,0.001504478733248496,0.0016146896493971796,0.001836338944494496,False,52.04,83047.45,83026.8,82702.71,83157.62,151.87,199.57,83478.97,82510.93,595.2100000000064
2025-04-03 21:50:00,['8619850717'],['eng-10482389'],1,"Bitcoin's price fell below $83,000 amid President Trump's new tariffs, with experts predicting potential declines to $76K-$78K, while XRP's demand appears to have peaked, raising concerns about its susceptibility to volatility and the confidence of retail investors.","['Caution', 'Uncertainty', 'Concern']",7.0,"The news highlights significant declines and increased volatility in both Bitcoin and XRP, which would likely trigger feelings of worry and caution among retail investors. The mention of potential further declines and the suggestion to tread cautiously can induce a defensive posture, leading many to consider reducing their exposure to these cryptocurrencies.",FEAR,none,Fear,35.0,"['Sustained decline in Bitcoin price below $83,000 and potential drop to $76K - $78K.', ""High volatility and macroeconomic uncertainties due to Trump's tariffs."", 'Glassnode report indicating signs of a bear market for Bitcoin and peaked demand for XRP.', 'Concerns about retail investor confidence slipping for XRP.']",-239.86,-0.29,False,0.02,-0.53,0.29,False,0.0015142033443835334,0.0016950457158976262,0.0018696020883793279,False,44.55,82959.89,82982.85,82702.49,83153.04,113.1,182.27,83480.13,82508.23,776.6100000000006
2025-04-03 22:00:00,['2025-04-680309679'],[nan],1,"Las amenazas de aranceles están generando incertidumbre en la cadena de suministro de la minería de Bitcoin, afectando a empresas como Marathon Digital y Riot Platforms, y obligándolas a reconsiderar sus estrategias operativas ante el aumento de costos y la necesidad de diversificar sus fuentes de suministro.","['Concern', 'Nervousness', 'Apprehension']",6.0,"Retail investors are likely to feel uncertain and overwhelmed by the implications of tariff threats on the Bitcoin mining supply chain. This confusion may lead to indecisiveness about whether to buy or sell, as they grapple with the potential impact on the profitability of key players in the sector.",CONFUSION,none,Fear,35.0,"['Uncertainty due to potential tariffs impacting supply chains', 'Concerns about rising costs affecting profitability', 'Volatility in cryptocurrency markets highlighted by changing global trade policies']",309.26,0.37,False,0.01,-0.65,0.13,False,0.0019892370904015778,0.0017729179055641043,0.0019263093040583997,False,53.78,82971.53,82986.0,82714.41,83151.58,106.1,167.04,83478.51,82536.46,776.6100000000006
2025-04-03 22:10:00,"['8619863539', '8619864621', '8619867566']","[nan, 'eng-10486974', nan]",3,"The Bitcoin market is under pressure following Donald Trump's announcement of significant tariffs, contributing to a swift decline in Bitcoin's value and raising concerns over a potential ongoing downward trend amid market volatility.","['Panic', 'Uncertainty', 'Fear']",8.0,"The announcement of significant tariffs and the subsequent market reaction would likely trigger fear and anxiety among retail investors, leading them to feel a sense of urgency to sell their assets to avoid further losses. The sharp decline in Bitcoin and the overall crypto market would exacerbate feelings of panic, as investors often respond to market volatility with impulsive decisions driven by the fear of missing out on potential recovery.",PANIC,none,Extreme Fear,20.0,"['Recent announcement of significant tariffs by Donald Trump causing panic in financial markets', 'Bitcoin and major cryptocurrencies experiencing sharp declines, with Bitcoin falling below $80,000', 'Analysts predicting a potential 150 basis point reduction in GDP growth due to tariffs', 'High market volatility and uncertainty indicated by the Bull Score Index at a low of 20', 'Overall bearish sentiment across equity and crypto markets following tariff news']",141.78,0.17,False,0.01,-0.64,0.15,False,0.0020991421077486954,0.0017922055176119484,0.0019119262804771656,False,57.29,83015.71,83007.63,82731.43,83151.55,110.72,155.78,83484.83,82571.55,776.6100000000006
2025-04-03 22:20:00,['8619870187'],[nan],1,"Bitcoin is expected to trend bearish, facing resistance between $83,467 and $83,927, with potential declines to take profit levels of $82,213 and $81,127 if it fails to break above the resistance.","['Caution', 'Concern', 'Bearishness']",8.0,"The average retail investor is likely to feel a heightened sense of fear and urgency upon reading about a bearish trend in Bitcoin's price, as they may worry about potential losses and feel pressure to sell quickly. This sentiment can be exacerbated by the mention of specific price targets and stop-loss levels, triggering a panic reaction as investors seek to minimize their risk.",PANIC,none,Fear,35.0,"['Current price indicates bearish trend with potential declines toward $82,213 and $81,127', 'Resistance levels suggest difficulty in upward movement, leading to caution among traders', 'Market shows bearish momentum with lower high formation, indicating further downside risk']",-203.2,-0.24,False,0.01,-0.74,0.04,False,0.002077416353331212,0.0018586333413762827,0.0019413292230166014,False,51.28,82998.04,82999.28,82739.8,83149.49,96.87,143.99,83448.64,82647.02,776.6100000000006
2025-04-03 22:30:00,"['8619879113', '8619881738']","[nan, nan]",2,"Bitcoin struggles to break the critical resistance of $82K after a flash crash linked to Donald Trump's tariff announcement, with traders eyeing potential support at $75K amidst rising market volatility and a shift in sentiment.","['Uncertainty', 'Caution', 'Concern']",7.0,"The average retail investor is likely to feel anxious and cautious after reading this news, particularly due to concerns about the significant drop in Bitcoin's price and the indication that further declines could occur. The mention of a critical resistance level and potential moves to lower prices may trigger a desire to reduce risk and defensive positioning, leading many to consider selling or avoiding new purchases.",FEAR,none,Fear,35.0,"['Failure to break the $82K trendline raises concerns about further declines.', 'Significant market liquidations over $300 million indicate panic selling.', 'Overall market volatility and the worst stock market drop in over five years reflect investor caution.']",-57.01,-0.07,False,0.01,-0.7,0.07,False,0.002075131570086279,0.0018567238914196024,0.001882973273261441,False,49.71,82970.54,82984.45,82745.62,83146.89,80.37,131.27,83409.9,82715.82,776.6100000000006
2025-04-03 22:40:00,['8619887466'],[nan],1,"Bitcoin is facing challenges in its recovery, currently trading below $83,500 with resistance at $83,200, while immediate support is at $82,200 and potential declines could lead to levels around $78,800.","['Concern', 'Caution', 'Pessimism']",7.0,"Retail investors are likely to feel anxious and worried due to the ongoing struggle of Bitcoin to break through resistance levels, combined with the mention of potential declines to significant support zones. Their desire to minimize risk may lead many to consider selling or reducing their exposure, especially if they are susceptible to loss aversion.",FEAR,none,Fear,40.0,"[""Bitcoin is struggling to break above critical resistance levels ($83,500) and could start a fresh decline if it doesn't"", 'Current trading below major moving averages indicates bearish sentiment', 'Technical indicators show weakening momentum (MACD losing pace, RSI below 50)']",100.04,0.12,False,0.01,-0.68,0.09,False,0.0021096983360730033,0.0018565247835807394,0.001887423123813012,False,52.47,82974.92,82984.93,82755.12,83145.31,74.5,119.91,83399.84,82743.94,776.6100000000006
2025-04-03 23:10:00,"['2025-04-680338386', '8619905957', '8619905959']","['eng-10486155', nan, 'eng-10483668']",3,"The crypto market is reacting to President Trump's new tariffs, which have created volatility and uncertainty, impacting Bitcoin and altcoin prices, with analysts predicting short-term consolidation but potential for long-term bullish sentiment as economic conditions evolve.","['Uncertainty', 'Caution', 'Nervousness']",7.0,"The imposition of heavy tariffs has created significant uncertainty in the crypto market, causing retail investors to feel anxious and cautious about potential losses. The fear of further declines, combined with the volatility of cryptocurrencies, may drive many retail investors to consider selling or shifting to safer assets, leading to a strong emotional reaction.",FEAR,none,Fear,35.0,"['Imposition of heavy tariffs causing uncertainty in the crypto market', 'Recent sell-off in Bitcoin and altcoins with significant price drops', 'Analysts predicting sideways consolidation and risk-off sentiment among retail investors', 'Market volatility and cautious positioning from traders in response to economic changes']",142.18,0.17,False,0.01,-0.66,0.12,False,0.0020478406379237668,0.0018132992263979865,0.001874746470543163,False,52.28,82941.08,82959.61,82772.62,83138.33,45.68,86.12,83365.9,82715.87,717.1499999999942
2025-04-03 23:30:00,"['8619926966', '8619927198', '8619927203']","['eng-10487938', nan, nan]",3,"Genius Group has been temporarily barred from purchasing more Bitcoin due to a US court injunction linked to a contentious merger with Fatbrain AI, which has also forced the company to sell portions of its Bitcoin holdings to sustain operations amid ongoing legal disputes.","['Uncertainty', 'Caution', 'Concern']",8.0,"The average retail investor is likely to feel fear and anxiety after reading about Genius Group's legal troubles and restrictions on Bitcoin purchases. With the stock's significant drop and ongoing litigation, many may feel an urgency to sell to prevent further losses, triggering panic selling behavior.",PANIC,none,Fear,42.0,"[""Genius Group's court injunction limiting Bitcoin purchases and operations, leading to a drop in share price and concerns over its financial stability."", ""Market uncertainty reflected in Bitcoin's price stagnation and narrowing trading range, indicating indecisiveness among traders."", 'Expert commentary highlighting bearish sentiment and the potential for further declines in Bitcoin value.']",-220.09,-0.27,False,0.02,-0.44,0.38,False,0.002011606117386641,0.0018726342079549,0.0018859877596183665,False,45.32,82898.12,82932.52,82779.06,83132.78,23.12,66.65,83347.42,82675.58,717.1499999999942
2025-04-03 23:40:00,"['8619932566', '8619932822', '8619932823', '8619932830', '8619932904', '8619937221']","[nan, 'eng-10482389', 'eng-10482389', 'eng-10482389', 'eng-10483668', 'eng-10482389']",6,"GameStop CEO Ryan Cohen's $10M stock purchase boosts investor confidence amid the company's Bitcoin investment plans, even as Bitcoin faces resistance at $82K with mixed market sentiments influenced by geopolitical factors and regulatory shifts, while projections for Bitcoin's future price vary widely among analysts.","['Cautious optimism', 'Indecision', 'Concern']",6.0,"The news about Ryan Cohen's significant stock purchase in GameStop instills a sense of optimism among retail investors, as it signals confidence from a key figure in the company. Coupled with the potential for Bitcoin investments, many investors may feel encouraged to buy, hoping for future gains despite recent volatility. This optimism is somewhat tempered by uncertainties surrounding market conditions, leading to a strong but cautious reaction.",OPTIMISM,none,Neutral,55.0,"[""GameStop CEO's stock purchase boosts confidence but shares still down significantly year-to-date."", ""Mixed signals from Bitcoin's price action, with resistance at $82K and recent volatility due to geopolitical factors."", ""Experts express cautious optimism about Bitcoin's potential but highlight ongoing economic uncertainty.""]",64.28,0.08,False,0.01,-0.68,0.09,False,0.0015824808828324188,0.001876955956950006,0.0018872769070538442,False,47.43,82876.8,82916.56,82780.38,83129.6,12.29,55.78,83293.5,82676.55,552.9099999999889
2025-04-04 00:00:00,"['2025-04-680365378', '8619945282', '8619949260']","[nan, nan, 'spa-3802542']",3,"Bitcoin is stabilizing around $84,000 after regulatory uncertainties have eased, while XRP holds steady at $2, indicating potential recovery, but Ethereum struggles to regain momentum near $1,821 amid bearish market trends and macroeconomic challenges; additionally, Genius Group faces a US court order halting its Bitcoin purchases due to legal disputes with Fatbrain AI.","['Caution', 'Uncertainty', 'Concern']",7.0,"The news of Bitcoin's price drop due to tariff announcements and the overall decline in the cryptocurrency market would likely evoke fear and anxiety among average retail investors. They might feel a sense of urgency to sell to avoid further losses, especially given the significant volatility and potential for continued downturns in this asset class.",PANIC,none,Fear,35.0,"['Recent market volatility and uncertainty due to regulatory changes.', ""Bitcoin's struggle to maintain momentum below key price levels."", 'Negative impact of new tariffs causing a drop in Bitcoin price and overall market capitalization.', 'Ethereum showing signs of weakness with a downward trend and lack of buyer interest.']",-120.57,-0.15,False,0.01,-0.58,0.22,False,0.0013103580437596866,0.001850999087315792,0.0018867948206967165,False,44.04,82822.4,82876.79,82778.8,83122.29,-11.54,34.08,83222.95,82655.23,552.9099999999889
2025-04-04 00:10:00,['8619957157'],[nan],1,"XRP is gaining popularity among retail investors, with a 490% increase in active addresses since 2022, contrasting with Bitcoin's 10% rise, as highlighted by Glassnode, indicating a divergence in their rally paths despite similar price gains.","['Uncertainty', 'Caution', 'Pessimism']",7.0,"The significant increase in XRP's popularity among retail investors, along with the mention of its impressive growth in active addresses, triggers a fear of missing out (FOMO) among average retail investors. They may feel an urgency to invest in XRP to capitalize on the momentum and potential gains, especially in contrast to Bitcoin's more stable but institutional-driven growth.",FOMO,none,Fear,35.0,"[""XRP's significant retail interest contrasted with Bitcoin's institutional rally indicates uncertainty among investors."", 'Both XRP and Bitcoin have experienced losses of 5.42% and 18% respectively over the month, reflecting declining market conditions.', ""Despite short-term retail speculation driving XRP's price, the overall excitement has diminished since January, suggesting caution.""]",-49.37,-0.06,False,0.01,-0.67,0.11,False,0.0013076541742350523,0.0018534736142692034,0.001835731631816442,False,42.6,82779.65,82846.74,82773.81,83117.61,-27.8,21.71,83225.68,82612.89,531.8099999999977
2025-04-04 00:20:00,"['8619964243', '8619964898', '8619967760', '8619967762', '8619969234']","['eng-10490568', 'eng-10482389', nan, 'deu-1930727', nan]",5,"An emergency court filing in the SEC vs. Ripple case claims to present decisive evidence beneficial to Ripple, while Bitcoin's price fluctuates significantly following Trump's tariff announcement and Riot Platforms reports a 25% increase in Bitcoin production amidst plans for an AI data center.","['Uncertainty', 'Caution', 'Volatility']",6.0,"The news presents mixed signals regarding the Ripple case and Bitcoin's volatility due to external political factors, creating uncertainty for retail investors. The involvement of a controversial figure like Justin W. Keener and the unclear implications of his claims may lead to confusion and hesitation in decision-making, prompting some investors to act defensively or delay their trading actions.",CONFUSION,none,Fear,35.0,"[""Recent volatility in Bitcoin prices following Trump's tariff announcement, leading to a drop of approximately 5%."", 'Ongoing uncertainty in the SEC vs. Ripple case, which has potential implications for XRP and the broader market.', 'Expert commentary indicating that while there is potential for institutional investment, the current market remains jittery and cautious.']",160.25,0.19,False,0.01,-0.72,0.06,False,0.0014164072771179737,0.0018222645949416034,0.0018465610781479122,False,48.5,82787.65,82842.06,82775.29,83114.56,-27.44,11.88,83203.09,82606.98,553.25
2025-04-04 00:30:00,"['8619974860', '8619977626']","[nan, 'spa-3801829']",2,"Bitcoin is currently trading around $82,000 after a recent drop, but analysts believe it remains in a bullish accumulation phase with a target of $250,000 by 2025, despite a 5.1% decline and a broader market downturn affecting major cryptocurrencies.","['Cautiousness', 'Uncertainty', 'Optimism (for long-term potential)']",6.0,"The average retail investor is likely to feel uncertain due to the conflicting messages about Bitcoin's future prospects. While one source touts an optimistic buy zone, another highlights significant recent declines in value, leading to confusion and a lack of clarity on the best course of action.",CONFUSION,none,Fear,35.0,"[""Bitcoin's recent drop of 5.1% to $82,052 raises concerns among investors."", 'The overall cryptocurrency market value decreased by 5%, indicating market weakness.', 'While there are indications of a potential accumulation phase, the immediate performance shows significant losses across major cryptocurrencies.']",67.61,0.08,False,0.02,-0.49,0.33,False,0.0014249344064224442,0.0018168471196168018,0.001831817924995924,False,50.8,82810.56,82847.02,82779.37,83112.22,-21.45,5.21,83152.98,82625.09,527.320000000007
2025-04-04 00:40:00,['8619987519'],[nan],1,"Trumps Zollpolitik gegen die EU führt zu einem Anstieg des EUR/USD-Kurses, was die europäische Kryptoindustrie unter Druck setzt, da Unternehmen ihre Abhängigkeit von USDC überdenken müssen, während Bitcoin und Ethereum aufgrund makroökonomischer Unsicherheiten erhöhte Volatilität erleben.","['Unsicherheit', 'Besorgnis', 'Vorsicht']",7.0,"The average retail investor is likely to feel worried and cautious due to the uncertainties introduced by Trump's tariffs and the potential negative impacts on the cryptocurrency market. The fear of rising transaction costs and the volatility in digital assets could lead many to consider reducing their exposure or seeking safer investments, prompting defensive actions.",FEAR,none,Fear,35.0,"['Intensivierung des Zollkriegs zwischen den USA und der EU', 'Erhöhter Druck auf die europäische Wirtschaft und Unsicherheit im Krypto-Sektor', 'Rückgang des Bitcoin-Kurses in Euro um mehr als 8%', 'Bedenken über die Abhängigkeit von dollar-gebundenen Stablecoins', 'Mögliche aggressive Geldpolitik der EZB zur Stabilisierung der Märkte']",-89.33,-0.11,False,0.01,-0.6,0.2,False,0.0014393298900422216,0.0016184557897942085,0.0017529786380341113,False,47.77,82805.4,82839.41,82779.79,83109.02,-23.64,-0.56,83118.17,82627.66,430.22000000000116
2025-04-04 00:50:00,"['8619993049', '8619996179']","['eng-10491402', nan]",2,"Michael Saylor emphasized Bitcoin's short-term correlation with the stock market due to its liquidity, while also asserting its long-term value storage potential, amidst rising concerns over Bitcoin's mining activity outpacing network usage and transaction fees.","['Concern', 'Caution', 'Uncertainty']",6.0,"The news presents mixed signals about Bitcoin's short-term performance correlated with the stock market, alongside concerns about its long-term viability due to weak network activity. This creates uncertainty among retail investors, who may struggle to reconcile the implications of increasing hash rates with low transaction fees and usage, leading to a strong emotional reaction but not one that drives immediate action.",CONFUSION,none,Fear,35.0,"['Bitcoin’s price has dropped by 0.74% in the last 24 hours, reflecting market uncertainty.', 'Record high hash rate contrasts sharply with weak network activity, raising concerns about long-term viability.', 'Declining trading volume of Bitcoin by 36.26% indicates reduced investor confidence and risk-off sentiment.']",-41.79,-0.05,False,0.01,-0.75,0.03,False,0.0013000563196982574,0.0016107554514426712,0.0017433653631245603,False,46.37,82791.09,82827.24,82778.54,83105.42,-28.42,-6.13,83112.82,82614.1,430.22000000000116
2025-04-04 01:00:00,['8619999407'],[nan],1,"Genius Group, ein KI-Entwickler aus Singapur, steht vor einem US-Gerichtsbeschluss, der es dem Unternehmen untersagt, seine Bitcoin-Reserven zu erweitern, was die Folge eines gescheiterten Fusionsversuchs mit Fatbrain AI ist und erhebliche Auswirkungen auf die Geschäftsstrategie sowie internationale rechtliche Fragen aufwirft.","['Panic', 'Surprise', 'Desperation']",8.0,"The unexpected court ruling against Genius Group's ability to expand its Bitcoin reserves, coupled with the drastic impact on its business operations and stock value, is likely to trigger strong fear and anxiety among retail investors. They may feel a sense of urgency to sell their shares to avoid further losses, especially given the company's significant decline in stock price.",PANIC,none,Extreme Fear,20.0,"['US court ruling prevents Genius Group from expanding Bitcoin reserves.', 'Significant decline in stock value (over 99%) since initial announcement.', 'Ongoing legal disputes impacting operational capabilities and strategic direction.']",37.14,0.04,False,0.01,-0.67,0.11,False,0.0013201114677408084,0.001599516646462845,0.0017297081988334238,False,47.83,82789.64,82821.65,82778.81,83102.24,-28.87,-10.68,83105.04,82606.71,430.22000000000116
2025-04-04 01:20:00,"['8620023066', '8620026993', '8620027208', '8620028302']","[nan, nan, 'eng-10482389', 'eng-10489206']",4,"Bitcoin approaches the $100,000 mark amid market stability and regulatory clarity, while XRP shows resilience around $2 and Ethereum struggles to regain momentum, as U.S. states propose Bitcoin investments as a hedge against inflation.","['Optimism', 'Confidence', 'Caution']",6.0,"Retail investors may feel uncertain given the mixed signals of Bitcoin's potential rise, Ethereum's struggles, and the volatility of XRP. This information overload, combined with the contrasting market movements and political factors, can lead to confusion, causing investors to hesitate or second-guess their strategies.",CONFUSION,none,Greed,68.0,"['Bitcoin nearing the psychological $100,000 mark shows strong bullish sentiment.', 'Recent regulatory clarity has restored confidence among market participants, indicating potential for upward trends.', ""XRP and Bitcoin are showing signs of technical strength despite some volatility, especially with XRP's potential breakout."", 'Legislative proposals for state-level Bitcoin investments suggest institutional interest and support for cryptocurrency, enhancing market optimism.']",180.54,0.22,False,0.02,-0.55,0.26,False,0.0012516294859653584,0.0016093701988650591,0.0016886713749157463,False,58.01,82882.24,82864.76,82795.07,83099.99,1.76,-9.67,83118.63,82620.43,481.68000000000757
2025-04-04 01:30:00,"['8620035063', '8620037040']","['eng-10489206', 'eng-10483212']",2,"Coinbase has filed with the CFTC to self-certify XRP futures contracts set to launch in April 2025, while traders analyze the impact of a weakening US dollar on Bitcoin's potential bull run, suggesting that a drop below $80K could trigger further declines, whereas a rise above $90K might indicate strength.","['Uncertainty', 'Caution', 'Concern']",5.0,"The average retail investor is likely to feel uncertain due to mixed messages about the potential for Bitcoin's price rally versus the threats posed by macroeconomic factors like tariffs and the weakening US dollar. The complexity of these interactions can lead to confusion, causing investors to hesitate or second-guess their decisions, while also feeling the urge to act based on predictions that lack clarity.",CONFUSION,none,Fear,35.0,"['Weak US Dollar Index leading to concerns about market stability', 'Recent declines in Bitcoin price and correlation with US stock market', ""Uncertainty around Bitcoin's key price levels ($80K and $90K) could lead to consolidation or further declines""]",106.18,0.13,False,0.01,-0.63,0.15,False,0.001283606069534782,0.001628966803253655,0.0016487018499692946,False,61.06,82957.9,82907.44,82810.35,83100.84,27.18,-2.3,83129.46,82613.26,577.5800000000017
2025-04-04 01:40:00,['8620040021'],[nan],1,"Coinsdrom offers a user-friendly and transparent platform for quickly exchanging Bitcoin and Ethereum without pre-funding accounts or hidden fees, ensuring direct transfers to users' wallets while complying with financial regulations.","['Cautious optimism', 'Trust', 'Pragmatism']",5.0,"The article presents a clear, positive view of Coinsdrom as a reliable and efficient platform for exchanging cryptocurrencies. Retail investors may feel encouraged by the straightforward process and transparency outlined, leading to a sense of optimism and a likelihood to consider using the platform, although some may still have reservations due to the inherent volatility of the crypto market.",OPTIMISM,none,Neutral,55.0,"['Focus on user experience and transparency in crypto exchanges', 'Emphasis on regulatory compliance and trustworthiness', 'Promotion of direct transactions without unnecessary delays']",-27.53,-0.03,False,0.02,-0.55,0.25,False,0.0011404372735735453,0.0015567979721744845,0.0016228160669892505,False,59.84,83007.76,82940.76,82823.96,83101.4,44.59,7.08,83168.71,82595.25,586.9600000000064
2025-04-04 01:50:00,['8620055083'],['eng-10491402'],1,"Michael Saylor of Strategy explains that Bitcoin is currently trading like a risk asset due to its liquidity, despite beliefs that it should remain uncorrelated to stocks, amid ongoing debates about its relationship with equity markets.","['Concern', 'Uncertainty', 'Cautiousness']",6.0,"The average retail investor may feel uncertain and overwhelmed by the conflicting opinions regarding Bitcoin's correlation with stocks and its value as a unique asset. The mix of expert opinions and the recent social media buzz can lead to confusion about whether to hold, sell, or buy Bitcoin, prompting a strong emotional response that could influence their investment decisions.",CONFUSION,none,Fear,35.0,"[""Michael Saylor's comments indicate Bitcoin is viewed as a risk asset in panic situations."", ""Concerns about Bitcoin's correlation with U.S. stocks, diminishing its 'digital gold' narrative."", ""Debate among experts on Bitcoin's long-term behavior versus its short-term performance."", 'Recent volatility and uncertainty in the market reflected by trading behavior.']",56.07,0.07,False,0.01,-0.73,0.05,False,0.0010666897459125863,0.0015539136355082052,0.0016203973738657409,False,61.52,83059.17,82977.11,82839.23,83102.52,62.19,18.1,83221.07,82575.42,591.5800000000017
2025-04-04 02:00:00,"['2025-04-680445345', '8620063472', '8620067016']","['eng-10486155', nan, nan]",3,"Bitcoin and altcoins are showing resilience amid market volatility and legal challenges, with analysts suggesting potential rebounds as investors anticipate a Federal Reserve rate cut, while Genius Group navigates legal hurdles in the U.S. and maintains its commitment to Bitcoin despite restrictions.","['Caution', 'Optimism', 'Uncertainty']",6.0,"The average retail investor may feel a sense of cautious optimism as the news highlights potential opportunities in the cryptocurrency market despite recent corrections. The mention of Bitcoin's resilience and analysts suggesting a rebound may trigger a desire to buy, but the overall market volatility could temper this enthusiasm.",OPTIMISM,none,Neutral,54.0,"['Recent volatility with Bitcoin and altcoins, indicating uncertainty.', 'Expert analysis suggests potential for recovery, but cautious outlook due to external factors like Trump tariffs.', 'Legal challenges faced by Genius Group highlight regulatory risks in the crypto space.']",35.18,0.04,False,0.02,-0.56,0.25,False,0.0009710897502862123,0.0015522472882339023,0.0016146817604100916,False,62.58,83106.52,83013.31,82855.28,83103.97,78.08,30.1,83268.54,82554.0,632.5
2025-04-04 02:20:00,"['2025-04-680454575', '2025-04-680456030', '8620089379', '8620089383', '8620089996']","['eng-10482389', nan, nan, 'deu-1930727', nan]",5,"Bitcoin's price has dropped to around $82,999 amid investor caution following President Trump's tariff announcements, reflecting broader economic uncertainty and decreasing risk appetite in the crypto market.","['Caution', 'Uncertainty', 'Concern']",7.0,"The retail investor is likely to experience fear due to the uncertainty surrounding Trump's tariffs and their potential impact on the economy and cryptocurrency market. This fear may lead them to consider selling their investments to mitigate perceived risks, driven by a desire to avoid potential losses in a volatile environment.",FEAR,none,Fear,37.0,"[""Bitcoin's recent drop from $88,500 to around $82,999 reflects investor caution due to Trump's tariff announcement."", 'Global recession fears are growing, causing a shift away from riskier assets like cryptocurrencies.', 'Institutional outflows from Bitcoin ETFs indicate a cooling of risk appetite among investors.']",46.88,0.06,False,0.01,-0.69,0.08,False,0.0008478155317583251,0.0015272748051277105,0.0015932132880174467,False,62.87,83169.81,83072.1,82885.5,83106.82,98.0,52.9,83359.2,82538.19,647.3600000000006
